nim,kode,sks,harga,grup,nilai,semester,th_ajaran
01110008,FI5023,3,3,A,C+,GASAL,2014/2015
01110004,FI5033,3,3,A,B-,GASAL,2014/2015
01110018,FI5033,3,3,A,B-,GASAL,2014/2015
01110021,FI4023,3,3,A,B+,GASAL,2014/2015
01110011,FI5033,3,3,A,B-,GASAL,2014/2015
01110004,FI4033,3,3,B,B+,GASAL,2014/2015
01110020,FI5122,2,2,A,D,GASAL,2014/2015
01110008,FI4043,3,3,A,B+,GASAL,2014/2015
01110016,FI4043,3,3,A,B,GASAL,2014/2015
01110021,FI4043,3,3,A,B-,GASAL,2014/2015
01110010,FI5113,3,3,B,T,GASAL,2014/2015
01110005,FI5033,3,3,A,B-,GASAL,2014/2015
01110018,FI4043,3,3,A,B,GASAL,2014/2015
01110015,FI4043,3,3,A,B+,GASAL,2014/2015
01110011,FI4043,3,3,A,B+,GASAL,2014/2015
01110021,FI5033,3,3,A,B,GASAL,2014/2015
01110008,FI4033,3,3,B,A-,GASAL,2014/2015
01110004,FI5023,3,3,A,B+,GASAL,2014/2015
01110005,FI4043,3,3,A,B,GASAL,2014/2015
01110008,FI5113,3,3,B,T,GASAL,2014/2015
01110004,FI5113,3,3,B,T,GASAL,2014/2015
01110021,FI5023,3,3,A,B+,GASAL,2014/2015
01110011,FI5113,3,3,B,T,GASAL,2014/2015
01110020,FI5033,3,3,A,C+,GASAL,2014/2015
01110016,FI5033,3,3,A,B-,GASAL,2014/2015
01110015,FI5033,3,3,A,B+,GASAL,2014/2015
01110010,FI5033,3,3,A,B,GASAL,2014/2015
01110007,FI4043,3,3,A,B+,GASAL,2014/2015
01110021,FI5113,3,3,B,T,GASAL,2014/2015
01110005,FI5113,3,3,B,T,GASAL,2014/2015
01110008,FI5033,3,3,A,C+,GASAL,2014/2015
01110011,TE4712,2,2,A,B+,GASAL,2014/2015
01110015,TE4712,2,2,A,B+,GASAL,2014/2015
01110008,TE4712,2,2,A,B-,GASAL,2014/2015
01110005,FI4023,3,3,A,B+,GASAL,2014/2015
01110011,FI4033,3,3,B,B+,GASAL,2014/2015
01110002,TE3382,2,2,A,T,GASAL,2014/2015
01110006,TE3382,2,2,A,T,GASAL,2014/2015
01110012,TE3382,2,2,A,T,GASAL,2014/2015
01110019,TE3382,2,2,A,T,GASAL,2014/2015
01110007,FI6083,3,3,A,A,GASAL,2014/2015
01110018,FI4033,3,3,B,B+,GASAL,2014/2015
01110003,FI6153,3,3,A,B+,GASAL,2014/2015
01110018,FI4023,3,3,A,B,GASAL,2014/2015
01110002,FI3103,3,3,A,A-,GASAL,2014/2015
01110006,FI3103,3,3,A,B+,GASAL,2014/2015
01110012,FI3103,3,3,A,B+,GASAL,2014/2015
01110019,FI3103,3,3,A,B+,GASAL,2014/2015
01110018,FI5122,2,2,A,C+,GASAL,2014/2015
01110019,FI6153,3,3,A,A,GASAL,2014/2015
01110002,FI4043,3,3,A,B+,GASAL,2014/2015
01110003,FI6063,3,3,A,A-,GASAL,2014/2015
01110014,FI4023,3,3,A,A,GASAL,2014/2015
01110014,FI4043,3,3,A,B+,GASAL,2014/2015
01110014,FI4033,3,3,B,B+,GASAL,2014/2015
01110012,FI5033,3,3,A,A-,GASAL,2014/2015
01110014,FI5033,3,3,A,A-,GASAL,2014/2015
01110001,FI4023,3,3,A,B-,GASAL,2014/2015
01110014,FI5023,3,3,A,A-,GASAL,2014/2015
01110020,FI6063,3,3,A,A-,GASAL,2014/2015
01110002,TE4562,2,2,A,A,GASAL,2014/2015
01110019,TE4562,2,2,A,A-,GASAL,2014/2015
01110001,FI4043,3,3,A,B,GASAL,2014/2015
01110014,FI5113,3,3,B,T,GASAL,2014/2015
01110001,FI5033,3,3,A,B,GASAL,2014/2015
01110001,FI4033,3,3,B,A-,GASAL,2014/2015
01110001,FI5023,3,3,A,B-,GASAL,2014/2015
01110014,TE4712,2,2,A,A-,GASAL,2014/2015
01110004,FI6063,3,3,A,A-,GASAL,2014/2015
01110001,FI5113,3,3,B,T,GASAL,2014/2015
01110003,FI6083,3,3,A,B,GASAL,2014/2015
01110007,FI6063,3,3,A,A-,GASAL,2014/2015
01110003,FI5113,3,3,B,T,GASAL,2014/2015
01110010,FI6153,3,3,A,B-,GASAL,2014/2015
01110001,TE4712,2,2,A,B-,GASAL,2014/2015
01110013,FI6063,3,3,A,B+,GASAL,2014/2015
01110011,FI6153,3,3,A,A-,GASAL,2014/2015
01110008,FI6153,3,3,A,B,GASAL,2014/2015
01110007,FI6153,3,3,A,A,GASAL,2014/2015
01110038,FI4033,3,3,B,B+,GASAL,2014/2015
01110025,FI4023,3,3,A,A-,GASAL,2014/2015
01110022,FI4023,3,3,B,C+,GASAL,2014/2015
01110032,FI5023,3,3,A,B+,GASAL,2014/2015
01110040,FI4023,3,3,A,B,GASAL,2014/2015
01110038,FI4023,3,3,A,A,GASAL,2014/2015
01110037,FI4023,3,3,A,B,GASAL,2014/2015
01110032,FI4023,3,3,B,B+,GASAL,2014/2015
01110026,FI4023,3,3,A,A,GASAL,2014/2015
01110023,FI4023,3,3,A,E,GASAL,2014/2015
01110028,FI4023,3,3,A,A,GASAL,2014/2015
01110041,FI4023,3,3,A,B,GASAL,2014/2015
01110025,FI4033,3,3,B,A-,GASAL,2014/2015
01110033,FI4023,3,3,B,B,GASAL,2014/2015
01110023,FI4043,3,3,A,T,GASAL,2014/2015
01110032,FI4033,3,3,B,B+,GASAL,2014/2015
01110038,FI4043,3,3,A,A-,GASAL,2014/2015
01110040,FI4033,3,3,B,A-,GASAL,2014/2015
01110039,FI4023,3,3,A,A,GASAL,2014/2015
01110026,FI4033,3,3,B,A-,GASAL,2014/2015
01110022,FI4033,3,3,B,A-,GASAL,2014/2015
01110042,FI4023,3,3,B,B+,GASAL,2014/2015
01110024,FI4023,3,3,A,A,GASAL,2014/2015
01110023,FI5023,3,3,A,E,GASAL,2014/2015
01110029,FI4023,3,3,B,A-,GASAL,2014/2015
01110025,FI4043,3,3,A,B,GASAL,2014/2015
01110022,FI4043,3,3,A,B,GASAL,2014/2015
01110039,FI4033,3,3,B,B+,GASAL,2014/2015
01110040,FI5023,3,3,A,B+,GASAL,2014/2015
01110026,FI4043,3,3,A,B,GASAL,2014/2015
01110029,FI4033,3,3,B,B+,GASAL,2014/2015
01110028,FI4043,3,3,A,B,GASAL,2014/2015
01110033,FI4033,3,3,B,A-,GASAL,2014/2015
01110036,FI4023,3,3,A,A,GASAL,2014/2015
01110038,FI5033,3,3,A,A-,GASAL,2014/2015
01110032,FI5113,3,3,B,T,GASAL,2014/2015
01110042,FI4033,3,3,B,A-,GASAL,2014/2015
01110030,FI4023,3,3,B,A,GASAL,2014/2015
01110025,FI5023,3,3,A,A-,GASAL,2014/2015
01110028,FI5033,3,3,A,B+,GASAL,2014/2015
01110024,FI4033,3,3,B,A-,GASAL,2014/2015
01110023,FI5033,3,3,A,T,GASAL,2014/2015
01110029,FI4043,3,3,A,A-,GASAL,2014/2015
01110040,FI5033,3,3,A,B,GASAL,2014/2015
01110032,FI4043,3,3,A,B+,GASAL,2014/2015
01110026,FI5023,3,3,A,A-,GASAL,2014/2015
01110036,FI4033,3,3,B,A-,GASAL,2014/2015
01110039,FI4043,3,3,A,B+,GASAL,2014/2015
01110041,FI4043,3,3,A,B,GASAL,2014/2015
01110038,FI5023,3,3,A,B+,GASAL,2014/2015
01110025,FI5033,3,3,A,A,GASAL,2014/2015
01110032,FI5033,3,3,A,A,GASAL,2014/2015
01110042,FI4043,3,3,A,B,GASAL,2014/2015
01110030,FI4033,3,3,B,B+,GASAL,2014/2015
01110026,FI5033,3,3,A,B-,GASAL,2014/2015
01110023,FI5113,3,3,B,T,GASAL,2014/2015
01110036,FI4043,3,3,A,B,GASAL,2014/2015
01110040,FI4043,3,3,A,A-,GASAL,2014/2015
01110039,FI5023,3,3,A,A,GASAL,2014/2015
01110037,FI4043,3,3,A,A-,GASAL,2014/2015
01110042,FI5023,3,3,A,B,GASAL,2014/2015
01110022,FI5023,3,3,A,B+,GASAL,2014/2015
01110026,FI5113,3,3,B,T,GASAL,2014/2015
01110029,FI5113,3,3,B,T,GASAL,2014/2015
01110034,FI4023,3,3,A,A,GASAL,2014/2015
01110039,FI5033,3,3,A,B,GASAL,2014/2015
01110024,FI4043,3,3,A,A-,GASAL,2014/2015
01110023,FI5122,2,2,A,E,GASAL,2014/2015
01110036,FI5023,3,3,A,B+,GASAL,2014/2015
01110037,FI5033,3,3,A,A-,GASAL,2014/2015
01110042,FI5033,3,3,A,C+,GASAL,2014/2015
01110028,FI4033,3,3,B,A-,GASAL,2014/2015
01110040,FI5113,3,3,B,T,GASAL,2014/2015
01110037,FI4033,3,3,B,B+,GASAL,2014/2015
01110039,FI5113,3,3,B,T,GASAL,2014/2015
01110038,FI5113,3,3,B,T,GASAL,2014/2015
01110026,TE4712,2,2,A,B-,GASAL,2014/2015
01110030,FI5023,3,3,A,B+,GASAL,2014/2015
01110037,FI5023,3,3,A,B+,GASAL,2014/2015
01110036,FI5033,3,3,A,B+,GASAL,2014/2015
01110029,FI5023,3,3,A,B+,GASAL,2014/2015
01110025,FI5113,3,3,B,T,GASAL,2014/2015
01110022,FI5113,3,3,B,T,GASAL,2014/2015
01110033,FI5113,3,3,B,T,GASAL,2014/2015
01110024,FI5023,3,3,A,B+,GASAL,2014/2015
01110041,FI5023,3,3,A,B,GASAL,2014/2015
01110028,FI5113,3,3,B,T,GASAL,2014/2015
01110037,FI5113,3,3,B,T,GASAL,2014/2015
01110030,FI4043,3,3,A,A-,GASAL,2014/2015
01110042,FI5113,3,3,B,T,GASAL,2014/2015
01110025,FI5122,2,2,A,B+,GASAL,2014/2015
01110033,FI4043,3,3,A,C+,GASAL,2014/2015
01110036,FI5113,3,3,B,T,GASAL,2014/2015
01110039,FI5122,2,2,A,A,GASAL,2014/2015
01110034,FI5033,3,3,A,A-,GASAL,2014/2015
01110028,FI5023,3,3,A,A,GASAL,2014/2015
01110038,FI6063,3,3,A,A-,GASAL,2014/2015
01110040,FI5122,2,2,A,B,GASAL,2014/2015
01110029,FI5033,3,3,A,B-,GASAL,2014/2015
01110022,FI5033,3,3,A,B,GASAL,2014/2015
01110024,FI5033,3,3,A,A,GASAL,2014/2015
01110037,FI5122,2,2,A,A,GASAL,2014/2015
01110033,FI5023,3,3,A,B,GASAL,2014/2015
01110025,FI6063,3,3,A,A-,GASAL,2014/2015
01110036,FI5122,2,2,A,B+,GASAL,2014/2015
01110034,FI5023,3,3,A,B,GASAL,2014/2015
01110030,FI5033,3,3,A,B-,GASAL,2014/2015
01110036,FI6153,3,3,A,B,GASAL,2014/2015
01110024,FI5113,3,3,B,T,GASAL,2014/2015
01110029,FI6153,3,3,A,A-,GASAL,2014/2015
01110033,FI5033,3,3,A,B,GASAL,2014/2015
01110041,FI4033,3,3,B,A-,GASAL,2014/2015
01110034,FI5113,3,3,B,T,GASAL,2014/2015
01110030,FI5113,3,3,B,T,GASAL,2014/2015
01110034,FI4043,3,3,A,B,GASAL,2014/2015
01110041,FI5113,3,3,B,T,GASAL,2014/2015
01110024,FI5122,2,2,A,B+,GASAL,2014/2015
01110034,FI4033,3,3,B,A-,GASAL,2014/2015
01110042,FI5122,2,2,A,C+,GASAL,2014/2015
01110039,FI6063,3,3,A,A-,GASAL,2014/2015
01110030,FI6153,3,3,A,A-,GASAL,2014/2015
01110035,FI4023,3,3,B,A,GASAL,2014/2015
01110035,FI4033,3,3,B,B+,GASAL,2014/2015
01110035,FI4043,3,3,A,B-,GASAL,2014/2015
01110035,FI5023,3,3,A,B+,GASAL,2014/2015
01110035,FI5033,3,3,A,B+,GASAL,2014/2015
01110035,FI5113,3,3,B,T,GASAL,2014/2015
01110024,FI6153,3,3,A,B,GASAL,2014/2015
01110028,TE4712,2,2,A,B+,GASAL,2014/2015
01110035,TE4712,2,2,A,B+,GASAL,2014/2015
01110035,FI5122,2,2,A,B+,GASAL,2014/2015
01110033,TE4712,2,2,A,E,GASAL,2014/2015
01110032,FI5122,2,2,A,C+,GASAL,2014/2015
01110041,FI5033,3,3,A,B-,GASAL,2014/2015
01110001,FI5122,2,2,A,B+,GASAL,2014/2015
01110004,FI5122,2,2,A,C+,GASAL,2014/2015
01110005,FI5122,2,2,A,C+,GASAL,2014/2015
01110007,FI5122,2,2,A,A,GASAL,2014/2015
01110008,FI5122,2,2,A,B,GASAL,2014/2015
01110010,FI5122,2,2,A,C+,GASAL,2014/2015
01110011,FI5122,2,2,A,C+,GASAL,2014/2015
01110013,FI5122,2,2,A,C,GASAL,2014/2015
01110015,FI5122,2,2,A,B-,GASAL,2014/2015
01110016,FI5122,2,2,A,C,GASAL,2014/2015
01110028,FI5122,2,2,A,B+,GASAL,2014/2015
01110029,FI5122,2,2,A,B,GASAL,2014/2015
01110030,FI5122,2,2,A,B+,GASAL,2014/2015
01110033,FI5122,2,2,A,B,GASAL,2014/2015
01110034,FI5122,2,2,A,B,GASAL,2014/2015
01110038,FI5122,2,2,A,A-,GASAL,2014/2015
01092263,TE4433,3,3,A,B+,GASAL,2014/2015
01102278,TE4433,3,3,A,A-,GASAL,2014/2015
01102314,TE4433,3,3,A,B+,GASAL,2014/2015
01102311,TE4433,3,3,A,A-,GASAL,2014/2015
01102295,TE4433,3,3,A,B,GASAL,2014/2015
01102294,TE4433,3,3,A,B+,GASAL,2014/2015
01102296,TE4433,3,3,A,B+,GASAL,2014/2015
01102271,TE4433,3,3,A,A,GASAL,2014/2015
01102290,TE4433,3,3,A,A,GASAL,2014/2015
01102308,TE4433,3,3,A,A,GASAL,2014/2015
01102300,TE4433,3,3,A,A,GASAL,2014/2015
01102300,FI6153,3,3,A,A-,GASAL,2014/2015
01102311,FI2083,3,3,A,B+,GASAL,2014/2015
01102295,FI4043,3,3,A,B-,GASAL,2014/2015
01102294,FI6153,3,3,A,B+,GASAL,2014/2015
01102314,FI4043,3,3,A,A,GASAL,2014/2015
01102308,FI6153,3,3,A,C+,GASAL,2014/2015
01130012,FI2053,3,3,A,B,GASAL,2014/2015
01092233,FI5096,6,6,A,T,GASAL,2014/2015
01092230,FI5096,6,6,A,T,GASAL,2014/2015
01092223,FI6223,3,3,A,A-,GASAL,2014/2015
01092242,FI5136,6,6,A,T,GASAL,2014/2015
01092234,FI5096,6,6,A,T,GASAL,2014/2015
01092214,FI5096,6,6,A,T,GASAL,2014/2015
01092225,FI5096,6,6,A,T,GASAL,2014/2015
01092236,FI5096,6,6,A,T,GASAL,2014/2015
01092224,FI5136,6,6,A,T,GASAL,2014/2015
01092215,FI5096,6,6,A,T,GASAL,2014/2015
01092239,FI5096,6,6,A,T,GASAL,2014/2015
01092235,FI5096,6,6,A,T,GASAL,2014/2015
01092223,FI5096,6,6,A,T,GASAL,2014/2015
01092239,TE4433,3,3,A,B,GASAL,2014/2015
01092239,FI2093,3,3,A,E,GASAL,2014/2015
01092234,FI6223,3,3,A,B+,GASAL,2014/2015
01092229,FI5096,6,6,A,T,GASAL,2014/2015
01092252,FI5096,6,6,A,T,GASAL,2014/2015
01092247,FI5096,6,6,A,T,GASAL,2014/2015
01092268,FI5096,6,6,A,T,GASAL,2014/2015
01092253,FI1013,3,3,A,A,GASAL,2014/2015
01092257,FI1013,3,3,A,A,GASAL,2014/2015
01092262,FI5096,6,6,A,T,GASAL,2014/2015
01092265,FI1013,3,3,A,A,GASAL,2014/2015
01092263,FI5096,6,6,A,T,GASAL,2014/2015
01092248,FI5136,6,6,A,T,GASAL,2014/2015
01092268,FI1013,3,3,A,A,GASAL,2014/2015
01092265,FI5136,6,6,A,T,GASAL,2014/2015
01092251,FI5096,6,6,A,T,GASAL,2014/2015
01092270,FI5096,6,6,A,T,GASAL,2014/2015
01092267,FI5136,6,6,A,T,GASAL,2014/2015
01092258,FI5096,6,6,A,T,GASAL,2014/2015
01092261,TE4433,3,3,A,B+,GASAL,2014/2015
01092260,TE4433,3,3,A,B,GASAL,2014/2015
01092253,TE4433,3,3,A,B+,GASAL,2014/2015
01092264,TE4433,3,3,A,B+,GASAL,2014/2015
01092264,FI5096,6,6,A,T,GASAL,2014/2015
01092257,FI5136,6,6,A,T,GASAL,2014/2015
01092260,FI5096,6,6,A,T,GASAL,2014/2015
01092259,FI5136,6,6,A,T,GASAL,2014/2015
01092270,FI1013,3,3,A,A,GASAL,2014/2015
01092259,FI4043,3,3,A,B+,GASAL,2014/2015
01092244,FI5096,6,6,A,T,GASAL,2014/2015
01092256,FI5136,6,6,A,T,GASAL,2014/2015
01092266,FI1013,3,3,A,A,GASAL,2014/2015
01092266,FI5096,6,6,A,T,GASAL,2014/2015
01092266,FI1033,3,3,A,A-,GASAL,2014/2015
01110014,FI6223,3,3,A,B+,GASAL,2014/2015
01082194,FI5136,6,6,A,T,GASAL,2014/2015
01110009,FI1053,3,3,A,B-,GASAL,2014/2015
01110026,FI6223,3,3,A,B,GASAL,2014/2015
01130047,FI2053,3,3,A,B+,GASAL,2014/2015
01130027,FI2053,3,3,A,A,GASAL,2014/2015
01130047,FI5083,3,3,A,B+,GASAL,2014/2015
01110014,FI5122,2,2,A,B-,GASAL,2014/2015
01072108,FI5096,6,6,A,T,GASAL,2014/2015
01130027,FI4013,3,3,A,B,GASAL,2014/2015
01130047,FI6253,3,3,A,A-,GASAL,2014/2015
01110009,FI2083,3,3,A,D,GASAL,2014/2015
01130047,FI3013,3,3,B,A-,GASAL,2014/2015
01130047,FI4013,3,3,A,B,GASAL,2014/2015
01130024,FI2053,3,3,A,A-,GASAL,2014/2015
01130027,FI5083,3,3,A,A-,GASAL,2014/2015
01110009,FI3113,3,3,A,B,GASAL,2014/2015
01110009,FI4033,3,3,B,A-,GASAL,2014/2015
01130047,FI3113,3,3,A,B+,GASAL,2014/2015
01130027,FI3013,3,3,B,A-,GASAL,2014/2015
01130024,FI4013,3,3,A,B-,GASAL,2014/2015
01110009,FI6083,3,3,A,B,GASAL,2014/2015
01130024,FI5083,3,3,A,B+,GASAL,2014/2015
01082170,TE4433,3,3,A,B,GASAL,2014/2015
01082204,TE4433,3,3,A,B,GASAL,2014/2015
01130027,FI6083,3,3,A,A-,GASAL,2014/2015
01130047,FI6083,3,3,A,A-,GASAL,2014/2015
01120016,FI2093,3,3,A,B-,GASAL,2014/2015
01110026,FI5122,2,2,A,C+,GASAL,2014/2015
01082170,FI5096,6,6,A,T,GASAL,2014/2015
01120040,FI2093,3,3,A,B-,GASAL,2014/2015
01120019,FI2073,3,3,A,B,GASAL,2014/2015
01120016,FI2073,3,3,A,B-,GASAL,2014/2015
01120001,FI2093,3,3,A,B,GASAL,2014/2015
01120019,FI2093,3,3,A,B+,GASAL,2014/2015
01120046,FI2073,3,3,A,A-,GASAL,2014/2015
01120040,FI2073,3,3,A,A,GASAL,2014/2015
01120032,FI2093,3,3,A,B,GASAL,2014/2015
01082170,FI3013,3,3,B,E,GASAL,2014/2015
01120008,FI2073,3,3,A,B+,GASAL,2014/2015
01120043,FI2073,3,3,A,C+,GASAL,2014/2015
01120008,FI2093,3,3,A,A-,GASAL,2014/2015
01120032,FI2073,3,3,A,A-,GASAL,2014/2015
01120046,FI2093,3,3,A,B,GASAL,2014/2015
01120036,FI2093,3,3,A,B+,GASAL,2014/2015
01120043,FI2093,3,3,A,B-,GASAL,2014/2015
01120039,FI2093,3,3,A,B-,GASAL,2014/2015
01120039,FI2073,3,3,A,B-,GASAL,2014/2015
01120007,FI2073,3,3,A,B+,GASAL,2014/2015
01120026,FI2073,3,3,A,B,GASAL,2014/2015
01120004,FI2073,3,3,A,B,GASAL,2014/2015
01120026,FI2093,3,3,A,B+,GASAL,2014/2015
01120004,FI2093,3,3,A,A-,GASAL,2014/2015
01120001,FI2073,3,3,A,B+,GASAL,2014/2015
01120009,FI2073,3,3,A,B,GASAL,2014/2015
01120036,FI2073,3,3,A,A-,GASAL,2014/2015
01120007,FI2093,3,3,A,B+,GASAL,2014/2015
01120009,FI2093,3,3,A,B-,GASAL,2014/2015
01120030,FI2073,3,3,A,A,GASAL,2014/2015
01120030,FI2093,3,3,A,B+,GASAL,2014/2015
01120015,FI2093,3,3,A,A,GASAL,2014/2015
01120015,FI2073,3,3,A,A,GASAL,2014/2015
01120007,FI2083,3,3,A,B+,GASAL,2014/2015
01082172,FI5136,6,6,A,T,GASAL,2014/2015
01072118,FI5096,6,6,A,T,GASAL,2014/2015
01120041,FI2093,3,3,A,B-,GASAL,2014/2015
01120041,FI2073,3,3,A,A-,GASAL,2014/2015
01082192,FI5096,6,6,A,T,GASAL,2014/2015
01082163,FI5136,6,6,A,T,GASAL,2014/2015
01072127,FI5096,6,6,A,T,GASAL,2014/2015
01110005,FI6223,3,3,A,B+,GASAL,2014/2015
01110040,FI6223,3,3,A,A-,GASAL,2014/2015
01120024,FI2073,3,3,A,B,GASAL,2014/2015
01120012,FI1053,3,3,A,B,GASAL,2014/2015
01120024,FI2093,3,3,A,C+,GASAL,2014/2015
01052011,FI6253,3,3,A,D,GASAL,2014/2015
01120023,FI2073,3,3,A,B,GASAL,2014/2015
01120023,FI2093,3,3,A,B+,GASAL,2014/2015
01052011,FI5136,6,6,A,T,GASAL,2014/2015
01120037,FI2073,3,3,A,B+,GASAL,2014/2015
01120012,FI2073,3,3,A,B+,GASAL,2014/2015
01110021,FI6063,3,3,A,A-,GASAL,2014/2015
01052011,FI6223,3,3,A,E,GASAL,2014/2015
01120012,FI5023,3,3,A,B+,GASAL,2014/2015
01120012,FI5113,3,3,A,B+,GASAL,2014/2015
01120012,FI4033,3,3,A,B+,GASAL,2014/2015
01120012,FI3113,3,3,A,B+,GASAL,2014/2015
01072121,FI5096,6,6,A,T,GASAL,2014/2015
01120029,FI2073,3,3,A,C+,GASAL,2014/2015
01120029,FI2093,3,3,A,B-,GASAL,2014/2015
01110016,FI6223,3,3,A,B+,GASAL,2014/2015
01120012,FI2093,3,3,A,B+,GASAL,2014/2015
01082180,FI5096,6,6,A,T,GASAL,2014/2015
01072142,FI5096,6,6,A,T,GASAL,2014/2015
01072157,TH0010,0,0,A,T,GASAL,2014/2015
01082199,TH0010,0,0,A,T,GASAL,2014/2015
01120011,FI2073,3,3,A,B-,GASAL,2014/2015
01110021,FI5122,2,2,A,C+,GASAL,2014/2015
01110022,FI5122,2,2,A,C,GASAL,2014/2015
01120011,FI2093,3,3,A,C+,GASAL,2014/2015
01062080,FI5136,6,6,A,T,GASAL,2014/2015
01110017,FI4023,3,3,A,E,GASAL,2014/2015
01110017,FI5023,3,3,A,B-,GASAL,2014/2015
01120035,FI2073,3,3,A,B+,GASAL,2014/2015
01110017,FI4033,3,3,B,E,GASAL,2014/2015
01110017,FI5113,3,3,B,T,GASAL,2014/2015
01120035,FI2093,3,3,A,B+,GASAL,2014/2015
01120035,FI5023,3,3,B,B,GASAL,2014/2015
01120035,FI4033,3,3,A,B+,GASAL,2014/2015
01120035,FI5113,3,3,A,A,GASAL,2014/2015
01092240,FI5136,6,6,A,T,GASAL,2014/2015
01082167,FI4013,3,3,A,B-,GASAL,2014/2015
01082167,FI5096,6,6,A,T,GASAL,2014/2015
01072140,FI5096,6,6,A,T,GASAL,2014/2015
01130055,FI2033,3,3,B,B-,GASAL,2014/2015
01130055,FI5083,3,3,A,A,GASAL,2014/2015
01130055,FI4013,3,3,A,B,GASAL,2014/2015
01130055,FI2022,2,2,A,A-,GASAL,2014/2015
01130055,FI6253,3,3,A,B+,GASAL,2014/2015
01130055,FI3013,3,3,B,A,GASAL,2014/2015
01082187,FI5096,6,6,A,T,GASAL,2014/2015
01092261,FI6153,3,3,A,B+,GASAL,2014/2015
01072107,FI4023,3,3,A,B-,GASAL,2014/2015
01072107,FI5113,3,3,A,F,GASAL,2014/2015
01072107,FI5023,3,3,B,E,GASAL,2014/2015
01130055,FI2053,3,3,A,B+,GASAL,2014/2015
01120005,FI2073,3,3,A,B,GASAL,2014/2015
01120005,FI2093,3,3,A,B-,GASAL,2014/2015
01120020,FI2073,3,3,A,A-,GASAL,2014/2015
01120020,FI2093,3,3,A,B,GASAL,2014/2015
01110019,FI4043,3,3,A,A,GASAL,2014/2015
01120038,FI1053,3,3,A,B+,GASAL,2014/2015
01120038,FI2093,3,3,A,B,GASAL,2014/2015
01120038,FI3113,3,3,A,B,GASAL,2014/2015
01120038,FI4033,3,3,A,A-,GASAL,2014/2015
01120038,FI5023,3,3,A,B,GASAL,2014/2015
01120038,FI5113,3,3,A,B,GASAL,2014/2015
01120038,FI2073,3,3,A,B,GASAL,2014/2015
01120033,FI2093,3,3,A,B-,GASAL,2014/2015
01120033,FI2073,3,3,A,B-,GASAL,2014/2015
01120013,FI2073,3,3,A,B,GASAL,2014/2015
01120014,FI2073,3,3,A,A-,GASAL,2014/2015
01120021,FI2093,3,3,A,B-,GASAL,2014/2015
01120034,FI2073,3,3,A,B+,GASAL,2014/2015
01120013,FI2093,3,3,A,C,GASAL,2014/2015
01120014,FI2093,3,3,A,B+,GASAL,2014/2015
01120034,FI2093,3,3,A,B-,GASAL,2014/2015
01120033,FI5023,3,3,B,B+,GASAL,2014/2015
01120048,FI2093,3,3,A,E,GASAL,2014/2015
01120021,FI2073,3,3,A,B,GASAL,2014/2015
01120048,FI2073,3,3,A,D,GASAL,2014/2015
01110012,FI4043,3,3,A,B+,GASAL,2014/2015
01110012,FI6153,3,3,A,A,GASAL,2014/2015
01120022,FI2073,3,3,A,B,GASAL,2014/2015
01120022,FI2093,3,3,A,B-,GASAL,2014/2015
01120028,FI2073,3,3,A,B,GASAL,2014/2015
01120010,FI2073,3,3,A,A,GASAL,2014/2015
01120010,FI2093,3,3,A,A-,GASAL,2014/2015
01120028,FI2093,3,3,A,B,GASAL,2014/2015
01110028,FI6063,3,3,A,A-,GASAL,2014/2015
01120037,FI2093,3,3,A,B+,GASAL,2014/2015
01130018,FI2053,3,3,A,B-,GASAL,2014/2015
01130008,FI6083,3,3,A,A,GASAL,2014/2015
01082183,FI2083,3,3,A,F,GASAL,2014/2015
01082183,FI5122,2,2,A,B+,GASAL,2014/2015
01072107,FI2093,3,3,A,B+,GASAL,2014/2015
01072151,TE4433,3,3,A,B+,GASAL,2014/2015
01102278,FI6063,3,3,A,A-,GASAL,2014/2015
01130052,FI6083,3,3,A,A-,GASAL,2014/2015
01120045,FI2093,3,3,A,B-,GASAL,2014/2015
01120045,FI2073,3,3,A,B,GASAL,2014/2015
01120044,FI2073,3,3,A,E,GASAL,2014/2015
01102290,FI6063,3,3,A,A,GASAL,2014/2015
01130023,FI6253,3,3,A,B+,GASAL,2014/2015
01130024,FI3013,3,3,A,B+,GASAL,2014/2015
01130024,FI2044,4,4,A,C+,GASAL,2014/2015
01110042,FI6153,3,3,A,B-,GASAL,2014/2015
01102271,FI6153,3,3,A,A-,GASAL,2014/2015
01110034,FI6223,3,3,A,B,GASAL,2014/2015
01110032,FI6223,3,3,A,B+,GASAL,2014/2015
01130010,FI2013,3,3,B,A,GASAL,2014/2015
01130008,FI2013,3,3,B,A,GASAL,2014/2015
01130033,FI2013,3,3,B,A,GASAL,2014/2015
01130056,FI2013,3,3,B,B,GASAL,2014/2015
01130044,FI2013,3,3,B,B,GASAL,2014/2015
01130042,FI2013,3,3,B,A,GASAL,2014/2015
01130014,FI2013,3,3,B,A,GASAL,2014/2015
01130032,FI2013,3,3,B,C+,GASAL,2014/2015
01130031,FI2013,3,3,B,B-,GASAL,2014/2015
01130043,FI2013,3,3,B,B+,GASAL,2014/2015
01130041,FI2013,3,3,B,A,GASAL,2014/2015
01130013,FI2013,3,3,B,B,GASAL,2014/2015
01130037,FI6083,3,3,A,B,GASAL,2014/2015
01130045,FI2013,3,3,B,B,GASAL,2014/2015
01130035,FI2013,3,3,B,B-,GASAL,2014/2015
